segment_start,segment_end,rows,segment_return,avg_turnover,param_up_trigger,param_strong_up_trigger,param_max_up_bonus,param_full_stock_up_trigger,param_full_stock_high_vol_max,param_no_trade_band
2025-05-14 00:00:00,2025-05-20 00:00:00,5,-0.009803370294174996,0.11478905624804625,0.55,0.75,0.03,0.85,0.15,0.16
2025-05-21 00:00:00,2025-05-28 00:00:00,5,0.009850496152966182,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-05-29 00:00:00,2025-06-04 00:00:00,5,0.011534828202395486,0.042787461685913145,0.55,0.75,0.03,0.85,0.15,0.16
2025-06-05 00:00:00,2025-06-11 00:00:00,5,-0.0014898863443989496,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-06-12 00:00:00,2025-06-18 00:00:00,5,0.007487489868231334,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-06-20 00:00:00,2025-06-26 00:00:00,5,0.02421433915301674,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-06-27 00:00:00,2025-07-03 00:00:00,5,0.0022577599655908553,0.03364456454714686,0.55,0.75,0.03,0.85,0.15,0.16
2025-07-07 00:00:00,2025-07-11 00:00:00,5,0.0021414186657937595,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-07-14 00:00:00,2025-07-18 00:00:00,5,0.010396869144115861,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-07-21 00:00:00,2025-07-25 00:00:00,5,0.008941223087518546,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-07-28 00:00:00,2025-08-01 00:00:00,5,-0.00895042968938653,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-08-04 00:00:00,2025-08-08 00:00:00,5,0.019864301884183533,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-08-11 00:00:00,2025-08-15 00:00:00,5,-0.003821095458181434,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-08-18 00:00:00,2025-08-22 00:00:00,5,0.007670508363767814,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-08-25 00:00:00,2025-08-29 00:00:00,5,-0.001497891453989042,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-09-02 00:00:00,2025-09-08 00:00:00,5,0.012531389825676253,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-09-09 00:00:00,2025-09-15 00:00:00,5,0.009120705255376782,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-09-16 00:00:00,2025-09-22 00:00:00,5,0.004471404273961976,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-09-23 00:00:00,2025-09-29 00:00:00,5,0.009887288604644828,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-09-30 00:00:00,2025-10-06 00:00:00,5,0.005936816147882107,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-10-07 00:00:00,2025-10-13 00:00:00,5,-0.009386377371769283,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-10-14 00:00:00,2025-10-20 00:00:00,5,0.004034244502338025,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-10-21 00:00:00,2025-10-27 00:00:00,5,0.024525332700554348,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-10-28 00:00:00,2025-11-03 00:00:00,5,-0.012698788748796486,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-11-04 00:00:00,2025-11-10 00:00:00,5,0.008104698674510358,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-11-11 00:00:00,2025-11-17 00:00:00,5,-0.0263466148462298,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-11-18 00:00:00,2025-11-24 00:00:00,5,0.023165919158818937,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-11-25 00:00:00,2025-12-02 00:00:00,5,0.005346607868981446,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-12-03 00:00:00,2025-12-09 00:00:00,5,0.005835746796208907,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-12-10 00:00:00,2025-12-16 00:00:00,5,-0.015530881874643687,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-12-17 00:00:00,2025-12-23 00:00:00,5,0.02021574673823623,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2025-12-24 00:00:00,2025-12-31 00:00:00,5,-0.0032587931786074442,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2026-01-02 00:00:00,2026-01-08 00:00:00,5,0.009162733971462167,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2026-01-09 00:00:00,2026-01-15 00:00:00,5,-0.022331964986796238,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2026-01-16 00:00:00,2026-01-23 00:00:00,5,0.023167366315686166,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2026-01-26 00:00:00,2026-01-30 00:00:00,5,-0.007467675796843598,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2026-02-02 00:00:00,2026-02-06 00:00:00,5,0.004234668930206187,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2026-02-09 00:00:00,2026-02-13 00:00:00,5,-0.006729752468625949,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2026-02-17 00:00:00,2026-02-23 00:00:00,5,0.008970789955870195,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2026-02-24 00:00:00,2026-03-02 00:00:00,5,-0.010146825081581934,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2026-03-03 00:00:00,2026-03-09 00:00:00,5,-0.01177641665133955,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2026-03-10 00:00:00,2026-03-16 00:00:00,5,-0.017510208419151074,0.035344796270137334,0.55,0.75,0.03,0.85,0.15,0.16
2026-03-17 00:00:00,2026-03-23 00:00:00,5,-0.003839804926392354,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2026-03-24 00:00:00,2026-03-30 00:00:00,5,-0.0015162152691561293,0.06413305114167125,0.55,0.75,0.03,0.85,0.15,0.16
2026-03-31 00:00:00,2026-04-07 00:00:00,5,0.019878063359268117,0.04590604460877491,0.55,0.75,0.03,0.85,0.15,0.16
2026-04-08 00:00:00,2026-04-14 00:00:00,5,0.02345634074211822,0.10146103301732841,0.55,0.75,0.03,0.85,0.15,0.16
2026-04-15 00:00:00,2026-04-21 00:00:00,5,0.008060740141070388,0.04105540510337433,0.55,0.75,0.03,0.85,0.15,0.16
2026-04-22 00:00:00,2026-04-28 00:00:00,5,0.011931508009641378,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2026-04-29 00:00:00,2026-05-05 00:00:00,5,0.015419000469543143,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2026-05-06 00:00:00,2026-05-12 00:00:00,5,0.018912027015594468,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2026-05-13 00:00:00,2026-05-19 00:00:00,5,-0.006641712575651937,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2026-05-20 00:00:00,2026-05-27 00:00:00,5,0.01671873154308834,0.0,0.55,0.75,0.03,0.85,0.15,0.16
2026-05-28 00:00:00,2026-06-03 00:00:00,5,-0.022036159670714595,0.0,0.55,0.75,0.03,0.85,0.15,0.16
