Date,tier_opt_stock_weight,tier_opt_bond_weight,tier_opt_cash_weight,tier_opt_signal_stock_weight,tier_opt_turnover,tier_opt_transaction_cost,tier_opt_return_gross,tier_opt_return_net,tier_opt_hold_reason,tier1_signal,tier2_signal,tier3_signal,full_stock_signal,prob_high_vol,prob_up_strengthening_score,prob_down_strengthening_score,stock_next_return,bond_next_return,cash_next_return,base_lt25_weight,tier1_weight,tier2_weight,tier3_weight,full_weight,tier_opt_equity_net,tier_opt_equity_gross,tier_opt_fold
2016-04-29,0.78,0.143,0.07699999999999999,0.84,0.0,0.0,-0.006370113381316727,-0.006370113381316727,hold,True,True,False,False,0.5863269914893829,0.4126511334430329,0.27103647517087254,-0.00927660782591011,0.005935284958290099,0.00021941524490487474,0.76,0.78,0.84,0.92,0.98,98216486.58459403,98629560.7262203,1
2016-05-02,0.78,0.143,0.07699999999999999,0.84,0.0,0.0,-0.004773572434623539,-0.004773572434623539,hold,True,True,False,False,0.6280618831298146,0.4344192085729911,0.2736218088382138,-0.006431111476677964,0.0018152852086805726,-0.00021936711241621332,0.76,0.78,0.84,0.92,0.98,97747643.07160823,98158745.3738986,1
2016-05-03,0.92,0.05199999999999998,0.027999999999999983,0.92,0.28,0.00028000000000000003,-0.00012189513713066542,-0.0004018951371306654,tier_force,True,True,True,False,0.6639626305387463,0.46504745476550957,0.26393829756964615,-0.0002860835774073367,0.002717341424693931,0.0,0.76,0.78,0.84,0.92,0.98,97708358.76919177,98146780.30017066,1
2016-05-04,0.92,0.05199999999999998,0.027999999999999983,0.92,0.0,0.0,0.004789903204723052,0.004789903204723052,tier_force,True,True,True,False,0.6718187958811257,0.48264499905246205,0.25775964716528754,0.00533250202401625,-0.002348890081331434,0.00021941524490487474,0.76,0.78,0.84,0.92,0.98,98176372.34998854,98616893.87766369,1
2016-05-05,0.92,0.05199999999999998,0.027999999999999983,0.92,0.0,0.0,0.0027130256123179147,0.0027130256123179147,tier_force,True,True,True,False,0.6619828992198806,0.48905070449056076,0.25397387233318236,0.0028414341676505916,0.0019020418861417365,0.0,0.76,0.78,0.84,0.92,0.98,98442727.36269853,98884444.03656104,1
2016-05-06,0.92,0.05199999999999998,0.027999999999999983,0.92,0.0,0.0,0.012589795891078243,0.012589795891078243,tier_force,True,True,True,False,0.6356778713398353,0.4955555800859607,0.2504425469633524,0.013694750379202425,-0.0001802780343843624,0.0,0.76,0.78,0.84,0.92,0.98,99682101.20715597,100129379.00378409,1
2016-05-09,0.92,0.05199999999999998,0.027999999999999983,0.92,0.0,0.0,-0.008246908126849698,-0.008246908126849698,tier_force,True,True,True,False,0.6054963866124434,0.521459464578999,0.23756609393791928,-0.009037569843292514,0.0015367632096352501,-0.0004376984972006559,0.76,0.78,0.84,0.92,0.98,98860032.07660922,99303621.21434137,1
2016-05-10,0.92,0.05199999999999998,0.027999999999999983,0.92,0.0,0.0,-0.004206192616554186,-0.004206192616554186,tier_force,True,True,True,False,0.5851949545927259,0.5239412088131438,0.23956306635035407,-0.004418870147704257,-0.0027083092435821188,0.0,0.76,0.78,0.84,0.92,0.98,98444207.73961629,98885931.05599251,1
2016-05-11,0.98,0.013000000000000012,0.007000000000000005,0.98,0.11999999999999988,0.00011999999999999988,-0.003560156963426551,-0.0036801569634265507,tier_force,True,True,True,True,0.5776897619059245,0.5302684576653399,0.23556860320453182,-0.003683243531007796,0.0038016689970068462,0.0,0.76,0.78,0.84,0.92,0.98,98081917.60299432,98533881.6199586,1
2016-05-12,0.92,0.05199999999999998,0.027999999999999983,0.92,0.11999999999999988,0.00011999999999999988,0.01132340981127062,0.01120340981127062,tier_force,True,True,True,False,0.5775256410159588,0.5340329272021884,0.22963094851418803,0.012511947576433036,-0.0036073453663033606,0.0,0.76,0.78,0.84,0.92,0.98,99180769.52097593,99649621.14183661,1
2016-05-13,0.92,0.05199999999999998,0.027999999999999983,0.92,0.0,0.0,-0.011611152828791445,-0.011611152828791445,tier_force,True,True,True,False,0.5752108644632936,0.5422795574455754,0.224495025251067,-0.012544077754393035,-0.0013577172067279486,0.0,0.76,0.78,0.84,0.92,0.98,98029166.44839074,98492574.16142759,1
2016-05-16,0.92,0.05199999999999998,0.027999999999999983,0.92,0.0,0.0,0.0029008907972847987,0.0029008907972847987,tier_force,True,True,True,False,0.5725023657968968,0.5435997665506934,0.22107222091171425,0.0036023796418427345,-0.008065662094790538,0.00021842698994967158,0.76,0.78,0.84,0.92,0.98,98313538.35520637,98778290.36341336,1
2016-05-17,0.92,0.05199999999999998,0.027999999999999983,0.92,0.0,0.0,-0.004733812975387483,-0.004733812975387483,tier_force,True,True,True,False,0.5883996532031395,0.5741098200753582,0.20409096281558042,-0.005195580959783452,0.0010045409179579856,-0.00021837929001866652,0.76,0.78,0.84,0.92,0.98,97848140.45168424,98310692.41080445,1
2016-05-18,0.92,0.05199999999999998,0.027999999999999983,0.92,0.0,0.0,0.010173206204620444,0.010173206204620444,tier_force,True,True,True,False,0.6126407195380701,0.5988679131974408,0.1965778919610691,0.011015020255957797,0.0006398387196284716,0.00021842698994967158,0.76,0.78,0.84,0.92,0.98,98843569.76123789,99310827.35681857,1
2016-05-19,0.92,0.05199999999999998,0.027999999999999983,0.92,0.0,0.0,-0.0011702568252409797,-0.0011702568252409797,tier_force,True,True,True,False,0.6381888880767952,0.6271334933563286,0.18212494995155828,-0.001314738811222016,0.000637677965883432,0.00021941524490487474,0.76,0.78,0.84,0.92,0.98,98727897.39909363,99194608.18328393,1
2016-05-20,0.92,0.05199999999999998,0.027999999999999983,0.92,0.0,0.0,0.018331812348177948,0.018331812348177948,tier_force,True,True,True,False,0.6453574958770372,0.6669224060596344,0.16452947920495437,0.020031917495691776,-0.0016403113449398043,-0.0004376984972006559,0.76,0.78,0.84,0.92,0.98,100537758.68774398,101013025.12645091,1
2016-05-23,0.92,0.05199999999999998,0.027999999999999983,0.92,0.0,0.0,0.006598541284865934,0.006598541284865934,tier_force,True,True,True,False,0.6464784557617379,0.6965703229301763,0.14919827341620126,0.007191481480670614,-0.00045649294364658033,0.00021842698994967158,0.76,0.78,0.84,0.92,0.98,101201161.23913294,101679563.743057,1
2016-05-24,0.92,0.05199999999999998,0.027999999999999983,0.92,0.0,0.0,0.0028563704245234698,0.0028563704245234698,tier_force,True,True,True,False,0.6221836253998185,0.7260524411001357,0.13619123610240264,0.0029292162787244447,0.0031056047710957824,0.0,0.76,0.78,0.84,0.92,0.98,101490229.24302383,101969998.24171111,1
2016-05-25,0.98,0.013000000000000012,0.007000000000000005,0.98,0.11999999999999988,0.00011999999999999988,0.005075260345463855,0.004955260345463855,tier_force,True,True,True,True,0.5618567645547915,0.7496967798054058,0.12239260976991284,0.00520264234765655,-0.0019126970733767124,0.00021941524490487474,0.76,0.78,0.84,0.92,0.98,101993139.75144382,102487522.5302143,1
2016-05-26,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,0.001884230752945407,0.001884230752945407,tier_force,True,True,True,True,0.49443876836434963,0.767195787945169,0.10841680044606025,0.0019069401885822845,0.0011868744719052415,0.0,0.76,0.78,0.84,0.92,0.98,102185318.36195295,102680632.67195891,1
2016-05-27,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,8.448462691429513e-05,8.448462691429513e-05,tier_force,True,True,True,True,0.42600618186396333,0.7705006971913351,0.10472003714644137,9.069038687825604e-05,-0.0003378424789535206,0.0,0.76,0.78,0.84,0.92,0.98,102193951.4504509,102689307.60690151,1
2016-05-31,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,0.0020812665711591404,0.0020812665711591404,tier_force,True,True,True,True,0.3715384713024048,0.7746811408100448,0.09893784274243,0.002084131378417897,0.003104106930501116,-0.00021936711241621332,0.76,0.78,0.84,0.92,0.98,102406644.30537938,102903031.43003923,1
2016-06-01,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,-0.00448621099750042,-0.00448621099750042,tier_force,True,True,True,True,0.30331969316751867,0.7723580086632609,0.09882575691465215,-0.004702480938034603,0.009283416543012013,0.00021941524490487474,0.76,0.78,0.84,0.92,0.98,101947226.49147947,102441386.71876164,1
2016-06-02,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,0.003529165892276905,0.003529165892276905,tier_force,True,True,True,True,0.25665671224483183,0.7775009815361718,0.09402146285510313,0.0036343149689044285,-0.002614643994891086,0.00021822781202129882,0.76,0.78,0.84,0.92,0.98,102307015.16602543,102802919.36672705,1
2016-06-03,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,-0.002465375834132938,-0.002465375834132938,tier_force,True,True,True,True,0.22334277691385399,0.7880720174308392,0.08919625653049114,-0.002534867494181192,0.0014457161665100138,0.0,0.76,0.78,0.84,0.92,0.98,102054789.92317283,102549471.533642,1
2016-06-06,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,0.0017051323866543715,0.0017051323866543715,tier_force,True,True,True,True,0.18876885873780586,0.7923024552488063,0.0865946681739007,0.001724356413567607,0.0011740847198551396,0.0,0.76,0.78,0.84,0.92,0.98,102228806.85068403,102724331.95878829,1
2016-06-07,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,-0.0015811656487232269,-0.0015811656487232269,tier_force,True,True,True,True,0.16457209877823248,0.7963227515606367,0.0856613833831518,-0.0016306481726323652,0.001533235123516885,-0.00043749944988979994,0.76,0.78,0.84,0.92,0.98,102067166.17298177,102561907.77380702,1
2016-06-08,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,-0.01107154584118405,-0.01107154584118405,tier_force,True,True,True,True,0.14603281648944658,0.7896534065663836,0.09182114623096894,-0.011344076120729851,0.003511442856246383,0.0,0.76,0.78,0.84,0.92,0.98,100937124.86381786,101426388.91033003,1
2016-06-09,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,-0.00816066913741081,-0.00816066913741081,tier_force,True,True,True,True,0.1334190561956975,0.7801449713742814,0.09680852549408271,-0.008353396423228854,0.001973796719497267,0.0,0.76,0.78,0.84,0.92,0.98,100113410.38412271,100598681.70863047,1
2016-06-10,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,-3.485566181070768e-06,-3.485566181070768e-06,tier_force,True,True,True,True,0.1279445926350961,0.778689499792912,0.09851252360891849,0.0,-0.0002681204754669819,0.0,0.76,0.78,0.84,0.92,0.98,100113061.43220522,100598331.06526765,1
2016-06-13,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,-0.0027725707066065127,-0.0027725707066065127,tier_force,True,True,True,True,0.12700785156358854,0.7627763544888879,0.1094394820090806,-0.002869547908245451,0.0030450956518484062,0.0,0.76,0.78,0.84,0.92,0.98,99835490.89072958,100319415.0794226,1
2016-06-14,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,0.0029267554728868305,0.0029267554728868305,tier_force,True,True,True,True,0.12636521714754087,0.7497043530975668,0.11906275977698706,0.002970702117440549,0.0010716531600583057,0.00021941524490487474,0.76,0.78,0.84,0.92,0.98,100127684.96008238,100613025.4765431,1
2016-06-15,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,-0.011532290458016072,-0.011532290458016072,tier_force,True,True,True,True,0.1273421225721179,0.7377830206393803,0.12508369856107965,-0.011721111476946655,-0.0033896646785719353,-0.00021936711241621332,0.76,0.78,0.84,0.92,0.98,98972983.41423397,99452726.84288783,1
2016-06-16,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,0.006111638019942496,0.006111638019942496,tier_force,True,True,True,True,0.1366619106586679,0.7236964636332499,0.1354241258368777,0.006291787935194915,-0.004296158712527198,0.00021941524490487474,0.76,0.78,0.84,0.92,0.98,99577870.46261553,100060545.90944777,1
2016-06-17,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,0.0030798944146692674,0.0030798944146692674,tier_force,True,True,True,True,0.1494934915718365,0.7209044172918039,0.13187036147904901,0.003172562573455995,-0.002247454409046723,0.0,0.76,0.78,0.84,0.92,0.98,99884559.789678,100368721.82592304,1
2016-06-20,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,-0.0023445414596985777,-0.0023445414596985777,tier_force,True,True,True,True,0.18176391603178743,0.7156556102253093,0.13487147541730793,-0.002418677330848662,0.001981717271777761,0.0,0.76,0.78,0.84,0.92,0.98,99650376.29806736,100133403.19634522,1
2016-06-21,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,0.01391984587239652,0.01391984587239652,tier_force,True,True,True,True,0.21013839603682583,0.7034476591572112,0.14150969378168607,0.014267142801656973,-0.0047656979405625854,0.0,0.76,0.78,0.84,0.92,0.98,101037494.17726278,101527244.73551689,1
2016-06-22,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,-0.04018588127089777,-0.04018588127089777,tier_force,True,True,True,True,0.2524653744788485,0.6947742988384518,0.14669262161741617,-0.04118780591899662,0.013823392269679546,-0.00021936711241621332,0.76,0.78,0.84,0.92,0.98,96977213.43234627,97447282.93281403,1
2016-06-23,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,-0.019339077226232522,-0.019339077226232522,tier_force,True,True,True,True,0.30052292623307686,0.6737835031586543,0.15504276162524638,-0.019848426636979277,0.00864468292362841,0.0,0.76,0.78,0.84,0.92,0.98,95101763.61259331,95562742.4026898,1
2016-06-24,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,0.021472865110536893,0.021472865110536893,tier_force,True,True,True,True,0.42592284365137206,0.6892067608136087,0.1437806080433983,0.021913426346015452,-0.0001763621967885154,0.0,0.76,0.78,0.84,0.92,0.98,97143870.95442069,97614748.27989575,1
2016-06-27,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,0.017303032851550524,0.017303032851550524,tier_force,True,True,True,True,0.5264284549924716,0.7083721449087184,0.13208161453377454,0.017710082944621952,-0.004065264167614657,0.0,0.76,0.78,0.84,0.92,0.98,98824754.5448718,99303779.47617862,1
2016-06-28,0.92,0.05199999999999998,0.027999999999999983,0.92,0.11999999999999988,0.00011999999999999988,0.010759899741525407,0.010639899741525407,tier_force,True,True,True,False,0.6043093620816606,0.735750550259408,0.11717403669712392,0.011570149142738684,0.0022185101962657328,0.0,0.76,0.78,0.84,0.92,0.98,99876240.0252101,100372278.18729684,1
2016-06-29,0.92,0.05199999999999998,0.027999999999999983,0.92,0.0,0.0,0.004769349842852517,0.004769349842852517,tier_force,True,True,True,False,0.6554719998746915,0.756734815852825,0.10448016661847699,0.005021391359582683,0.0026425854948513017,0.00043769093943502035,0.76,0.78,0.84,0.92,0.98,100352584.75487903,100850988.69649616,1
2016-06-30,0.84,0.10400000000000002,0.05600000000000001,0.84,0.16000000000000014,0.00016000000000000015,-0.004559370579917214,-0.004719370579917215,scheduled,True,True,False,False,0.6954300995401892,0.7600324458964361,0.10548289612534104,-0.006106508553804568,0.005481698127679069,0.0,0.76,0.78,0.84,0.92,0.98,99878983.7187682,100391171.66567779,1
2016-07-01,0.84,0.10400000000000002,0.05600000000000001,0.84,0.0,0.0,0.0068873841999982565,0.0068873841999982565,hold,True,True,False,False,0.7157185908952618,0.7775129355202081,0.09839310239150817,0.008192036143858328,0.0001758839452226102,-0.0002181801990337462,0.76,0.78,0.84,0.92,0.98,100566888.65314473,101082604.2352273,1
2016-07-05,0.84,0.10400000000000002,0.05600000000000001,0.78,0.0,0.0,0.00235703388496573,0.00235703388496573,hold,True,False,False,False,0.7444714275597978,0.7914936887028897,0.09412579881249593,0.0029547102293558947,-0.0013186871650616716,0.00021822781202129882,0.76,0.78,0.84,0.92,0.98,100803928.21740575,101320859.3585903,2
2016-07-06,0.84,0.10400000000000002,0.05600000000000001,0.78,0.0,0.0,0.0131811468564167,0.0131811468564167,hold,True,False,False,False,0.7575271500348635,0.800462236985849,0.08850639119619602,0.015466585983160641,0.001936853093342794,-0.0002181801990337462,0.76,0.78,0.84,0.92,0.98,102132639.59894307,102656384.4854142,2
2016-07-07,0.84,0.10400000000000002,0.05600000000000001,0.78,0.0,0.0,0.004261727597017779,0.004261727597017779,hold,True,False,False,False,0.7564755211174181,0.8077068552773071,0.08463410457697754,0.005711713622191583,-0.005272428875926383,0.00021822781202129882,0.76,0.78,0.84,0.92,0.98,102567901.08767816,103093878.03218578,2
2016-07-08,0.84,0.10400000000000002,0.05600000000000001,0.78,0.0,0.0,0.003600560483501228,0.003600560483501228,hold,True,False,False,False,0.7465810224339136,0.8123583325460348,0.08057975670257042,0.005048391895390969,-0.00591912249455151,-0.00043749944988979994,0.76,0.78,0.84,0.92,0.98,102937203.01921012,103465073.77551934,2
2016-07-11,0.92,0.05199999999999998,0.027999999999999983,0.92,0.16000000000000014,0.00016000000000000015,-0.002087782320307815,-0.002247782320307815,tier_force,True,True,True,False,0.6730475861523129,0.813575624468762,0.07667330708674672,-0.002421707299617215,0.0025777840092824356,0.00021941524490487474,0.76,0.78,0.84,0.92,0.98,102705822.59416158,103249061.22372146,2
2016-07-12,0.92,0.05199999999999998,0.027999999999999983,0.92,0.0,0.0,0.006075994509410828,0.006075994509410828,tier_force,True,True,True,False,0.5938412294681055,0.7583170644265639,0.09369371591485488,0.006833208327709617,-0.004166683284973383,0.00021822781202129882,0.76,0.78,0.84,0.92,0.98,103329862.60832824,103876401.95281862,2
2016-07-13,0.98,0.013000000000000012,0.007000000000000005,0.98,0.11999999999999988,0.00011999999999999988,-0.0016267286640921524,-0.0017467286640921523,tier_force,True,True,True,True,0.536676470629512,0.7047895063990292,0.1121804381734987,-0.0016076015441202074,-0.003827068420085622,-0.0002181801990337462,0.76,0.78,0.84,0.92,0.98,103149373.37545356,103707423.2322392,2
2016-07-14,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,0.006483432576188297,0.006483432576188297,tier_force,True,True,True,True,0.46306652701805434,0.6156102330914028,0.1374406110156661,0.006619296990802992,-0.0002675749845104658,0.0,0.76,0.78,0.84,0.92,0.98,103818135.38300937,104379803.31841566,2
2016-07-15,0.98,0.013000000000000012,0.007000000000000005,0.98,0.0,0.0,-0.003534018625830093,-0.003534018625830093,tier_force,True,True,True,True,0.40948316009275915,0.512315290527857,0.1715748124501918,-0.003643263388065865,0.002680915368485026,0.00021822781202129882,0.76,0.78,0.84,0.92,0.98,103451240.15886687,104010923.14932789,2
2016-07-18,0.98,0.013000000000000012,0.007000000000000005,0.84,0.0,0.0,0.011422585972151771,0.011422585972151771,hold,True,True,False,False,0.36743851211989526,0.42614931255536354,0.18417193358221975,0.011682893068897915,-0.002049941182168058,0.0,0.76,0.78,0.84,0.92,0.98,104632920.84350725,105198996.86104397,2
2016-07-19,0.98,0.013000000000000012,0.007000000000000005,0.78,0.0,0.0,-0.002216953981973328,-0.002216953981973328,hold,True,False,False,False,0.32942791307214353,0.3608913974591549,0.19590986476062833,-0.0022918131162582567,0.0022325286122895083,0.0,0.76,0.78,0.84,0.92,0.98,104400954.47299773,104965775.52605328,2
2016-07-20,0.98,0.013000000000000012,0.007000000000000005,0.78,0.0,0.0,0.004058922711366748,0.004058922711366748,hold,True,False,False,False,0.29116392153682896,0.3076833774479969,0.19860640564289464,0.004152390059693145,-0.0008015036255795138,0.0,0.76,0.78,0.84,0.92,0.98,104824709.87819654,105391823.49625221,2
